peer_id,node_id,user_agent,client,version,pubkey,address,ip,country,city,latency,connections,disconnections,connected_time,beacon_blocks,beacon_aggregations,voluntary_exits,proposer_slashings,attester_slashings,total_messages
16Uiu2HAmRxynt6AfA3PuXNQsCsv49a8wZ9MpDNLNmoAUZAqWEDdb,a0783342533636723bedc8978a3626a5112f4e2f4c9d9e1c0268d1316239c156,Lighthouse/v1.1.1-f819ba5/x86_64-linux,Lighthouse,v1.1.1,03c5c3c0b83f2fda177ae74cf49314173071ff553b63b73450200f1fcc0c26b812,/ip4/173.212.238.235/tcp/9000/p2p/16Uiu2HAmRxynt6AfA3PuXNQsCsv49a8wZ9MpDNLNmoAUZAqWEDdb,173.212.238.235,Germany,Nuremberg,0.054,2,2,0.475,0,0,0,0,0,0
16Uiu2HAmC1TpgeRk1r6yeAcSqabfweHQ67SfQfsJ6jG77oPbBNxg,75135a033a4c8e92738af0c61384c87cd6e02cc3b88b24085e3510ccf1987dda,Lighthouse/v1.1.1-f819ba5/x86_64-linux,Lighthouse,v1.1.1,02f662fe07b09f253225ba0d1e8ce9849f48f27ebe1e2f2cd3ef752ea191bb4881,/ip4/108.52.137.24/tcp/9000/p2p/16Uiu2HAmC1TpgeRk1r6yeAcSqabfweHQ67SfQfsJ6jG77oPbBNxg,108.52.137.24,United States,Hockessin,0.106,7,5,1.532,0,69,0,0,0,69
16Uiu2HAm5tHhVDkegV8gBkZctfNAQVqZ78FAi1KVob6Zg7KnCSk4,e7fd20c1fabb1542bc465e2d5e17f0cacf51844047f95aaaa61bcd200f5af4e9,Prysm/v1.2.1/5727d4eb8aaa9f696b14a421389fde37bbae3851,Prysm,v1.2.1,029b665b950556128076c80009ac84f5fbe4b082662a69ce4f269fc3a2fb8f1c0d,/ip4/35.241.71.191/tcp/13000/p2p/16Uiu2HAm5tHhVDkegV8gBkZctfNAQVqZ78FAi1KVob6Zg7KnCSk4,35.241.71.191,Hong Kong,Hong Kong,0,1,1,0.166,0,0,0,0,0,0
16Uiu2HAmRXtyYZKiBGuP5cd7KEF6gxsv1vRFJRr3JauLgDPXUKKH,d69d5f1c07ac244f8df87daf0370d7fa3d9e219c75e007c23d3d20356cb92813,Prysm/v1.3.0/ad9cd1933ae08ff2b6c083bda2993a50fa01d0b5,Prysm,v1.3.0,03bf56c9753ec03b09cffa4696000a587aff28933b5b99bfbb637a90d77f88c204,/ip4/67.250.101.59/tcp/13000/p2p/16Uiu2HAmRXtyYZKiBGuP5cd7KEF6gxsv1vRFJRr3JauLgDPXUKKH,67.250.101.59,United States,Staten Island,0,2,2,0.218,0,4,0,0,0,4
16Uiu2HAmJRPqksnNeLcAhKwoyTpaHsphKpGCPjTgLZ5cutFHSPfo,2c85472fb47720e3778cd5a6b023a3c9a989b06c4b49c7233f25678dfe096fbc,Prysm/v1.3.1/6e831920bfa08a300d2786f7039314b03ebbd3ab,Prysm,v1.3.1,0355aa8d277157dcc316d139ca3a84af40958b767db3cb7ab7ba47408b2f162b4a,/ip4/210.54.38.52/tcp/13000/p2p/16Uiu2HAmJRPqksnNeLcAhKwoyTpaHsphKpGCPjTgLZ5cutFHSPfo,210.54.38.52,New Zealand,Auckland,0,1,0,28.989,0,8,0,0,0,8
16Uiu2HAm6qKp2HdLEgs6rTm9ntQFY5mydw7QM17Lj6vRL72vv8gn,a7c9a652dc3522ae56cd6d42a6ad1a60d1f4611bf38731fe0f0f16a0afeefc59,Prysm/v1.3.0/ad9cd1933ae08ff2b6c083bda2993a50fa01d0b5,Prysm,v1.3.0,02a97fb0e9562e66c87b1503149c495d3fd58b7328b14962575d83e987edced437,/ip4/198.199.83.178/tcp/13000/p2p/16Uiu2HAm6qKp2HdLEgs6rTm9ntQFY5mydw7QM17Lj6vRL72vv8gn,198.199.83.178,United States,North Bergen,0.107,2,2,0.294,0,37,0,0,0,37
16Uiu2HAmJSH86uTsQiPq24f6wpqqwaiZgLWHy9TguPmWX6UYE2eW,5f21a4a049f88e77c15b245d043a1a8aa014527e71671f6faaf3f617ad508303,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,0355e48931e0308d4b853951685b7a93b5687aee5a262a8f5a5e335227dc443dbb,/ip4/44.26.108.253/tcp/13000/p2p/16Uiu2HAmJSH86uTsQiPq24f6wpqqwaiZgLWHy9TguPmWX6UYE2eW,44.26.108.253,United States,Prineville,0.191,1,1,0.170,0,75,0,0,0,75
16Uiu2HAmMHiDXTKRCrap6Sqf8MZc5vqn3NCn9LpYisFcMBbjfowx,82edc3819764b60089d538b4089f2761da3856518960020f036b594b32f3573d,Prysm/v1.1.0/9b367b36fc12ecf565ad649209aa2b5bba8c7797,Prysm,v1.1.0,038045be2399473390048bf32548cdb7f1415a963351a8c0c3d154256fbc1f0e3b,/ip4/5.9.93.20/tcp/13000,5.9.93.20,Germany,Falkenstein,0,1,1,0.107,0,0,0,0,0,0
16Uiu2HAmFNzdPcSTvwG5Wtk3xL3zxJKHWQxX6TvNiiKaETxwX8Sj,7fc339237216bfd5dc72dc30941b4422c53c9fcb12780f143b06a4e9a5c58820,teku/teku/v21.1.0+17-g3458dba/linux-x86_64/oracle-java-15,Teku,v21.1.0,03287a14eb65fce4830ba7e5d4acdc213703ba1b648d5bf99cb0a1daee2a72b540,/ip4/173.56.221.158/tcp/9001/p2p/16Uiu2HAmFNzdPcSTvwG5Wtk3xL3zxJKHWQxX6TvNiiKaETxwX8Sj,173.56.221.158,United States,Brooklyn,0,1,1,0.004,0,0,0,0,0,0
16Uiu2HAmGYmXZ2SCzobqPuWfbg2i8uUcBTgSUZvuHPvs5qyAY43t,50db3df7f59bbbd3e14d65c153260b77a28d1b01761d7c4dde51ffde39afabdc,Prysm/v1.3.1/6e831920bfa08a300d2786f7039314b03ebbd3ab,Prysm,v1.3.1,0339d6c38736514e9af7e2e5db8c5a234ba1bdb6cbe35373b05c37a1ebe6fb457b,/ip4/212.109.128.153/tcp/13000,212.109.128.153,Poland,Przemkow,0.064,2,2,4.647,0,118,0,0,0,118
16Uiu2HAmQP7HztnkrmRwa28U1T7BNhXRkoHLRitt12y9JuUchjr2,54a1f435aa40323dec01d833badd985cb2c793a723068d9efc3654bf827cdac1,Lighthouse/v1.1.1-f819ba5/x86_64-linux,Lighthouse,v1.1.1,03ae3acd0a6e4a70f706fc33dbff8c95a278683c9172f419260a6eb67ea0dc5dd3,/ip4/90.254.140.96/tcp/9000/p2p/16Uiu2HAmQP7HztnkrmRwa28U1T7BNhXRkoHLRitt12y9JuUchjr2,90.254.140.96,United Kingdom,Leeds,0.082,2,1,0.621,0,0,0,0,0,0
16Uiu2HAmShGb9o63tnsN8qjg9i3bhsh84B5rRF73oR4WAj9pQPBV,45133d0c93a7952be1635334617ff9180b3feaa3774425cce9cc392b475d1690,Prysm/v1.3.1/6e831920bfa08a300d2786f7039314b03ebbd3ab,Prysm,v1.3.1,03d09923dd3454b047c67d90194a55baac9062ed6e65c799a52c261dfdcc35f000,/ip4/52.152.225.223/tcp/13000,52.152.225.223,United States,Ashburn,0.106,3,3,0.189,0,0,0,0,0,0
16Uiu2HAkvkNhGYe6RorpsaxAT5mR9XsgPLgyA9ZDtuuHDeUvcQw6,e8c88138eba881866c7387523e1e848ef6251228af519d666b720dec995c90e7,Prysm/v1.2.1/5727d4eb8aaa9f696b14a421389fde37bbae3851,Prysm,v1.2.1,0213a62d9de957c48801321791c9ec76cabad1958446777ede771ba9e6530fcf65,/ip4/161.97.218.40/tcp/13000,161.97.218.40,United States,Longmont,0,1,1,0.077,0,0,0,0,0,0
16Uiu2HAm52cmjsLXRjNYeNB8gGD8a5s7b1jzSNNZD56foRVzpSgZ,774cc6387a8236f7e494602c5a2da1b45912aace5238e95b34d8bac528feb52a,Prysm/v1.1.0/9b367b36fc12ecf565ad649209aa2b5bba8c7797,Prysm,v1.1.0,028eace231038fb7ef132c3ad9ac3c1fbd9fa909809a38860e0ced8a655f4175e2,/ip4/209.97.169.243/tcp/13000/p2p/16Uiu2HAm52cmjsLXRjNYeNB8gGD8a5s7b1jzSNNZD56foRVzpSgZ,209.97.169.243,Singapore,Singapore,0.254,1,1,0.171,0,35,0,0,0,35
16Uiu2HAmNCd5Vko3ubrRSNBWpkKpB7WY1g3zQB9tjdkMYGrN7cWG,0f8b8ee96e82550d2369bda0dbb0d0a31233b43b5ecfd0ec6b70bbf542ca8007,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,038dd3b72f2c9463ce62ee91397ea2589298485ef49c428fe23564387ac53eeaad,/ip4/185.228.137.206/tcp/13000/p2p/16Uiu2HAmNCd5Vko3ubrRSNBWpkKpB7WY1g3zQB9tjdkMYGrN7cWG,185.228.137.206,Germany,Karlsruhe,0,1,1,0.126,0,31,0,0,0,31
16Uiu2HAmAqGVrn28LAtWDF5Tuw9wc7PanqtVwgqTaZustftXedcR,9b97851be623ac01777def282911633cd43cb9bf7f521724496ef555545df7d5,teku/teku/v21.1.1/linux-x86_64/-ubuntu-openjdk64bitservervm-java-11,Teku,v21.1.1,02e4eab14afb1fefce172c3d5f0671b84bcc08d3c528d425cb48cad2f6a1e6e69e,/ip4/46.101.115.11/tcp/9000/p2p/16Uiu2HAmAqGVrn28LAtWDF5Tuw9wc7PanqtVwgqTaZustftXedcR,46.101.115.11,Germany,Frankfurt am Main,0,1,1,0.001,0,0,0,0,0,0
16Uiu2HAmMQXVuVGRQJme2KKG2jQPqqCpKx3xgUDX4GjGTiTwfcYq,60117e82302889bb9bd95d24fc047779845eea5167fd4140799b9394079ac668,Prysm/v1.3.0/ad9cd1933ae08ff2b6c083bda2993a50fa01d0b5,Prysm,v1.3.0,038204b0a271cce99a5875acc97cf0454925024eb036416528608f48bad2dc80f2,/ip4/76.88.163.72/tcp/13000/p2p/16Uiu2HAmMQXVuVGRQJme2KKG2jQPqqCpKx3xgUDX4GjGTiTwfcYq,76.88.163.72,United States,Kula,0,3,3,0.440,0,59,0,0,0,59
16Uiu2HAmR5Qgn6FzFzsdu8BRJJjhTJhwMoEam5iP3c7D2aT36Chr,616173f849a71d8c78bbc02f85ffd83926b7d516b10dde429b56cfac035c8ccf,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,03b88db30836b5527c98ffbb70f356f8d57f8a4fe93c74d19ec7432e2c721005b5,/ip4/193.77.101.102/tcp/13000,193.77.101.102,Slovenia,Ljubljana,0.053,2,2,0.131,0,3,0,0,0,3
16Uiu2HAmCf1dZrVfXJxQ9AM9F3TbHiRBJxrUp71aAFUjBPDEp8mu,a29570866877f60b8857c85ec18d7d85c87465bf162ceadf074d04eca4f949ec,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,03000172b20c0b752dcb39fe2716d03805e43a10aaac1ab81fe057d9c0471d4b50,/ip4/44.238.184.220/tcp/13000/p2p/16Uiu2HAmCf1dZrVfXJxQ9AM9F3TbHiRBJxrUp71aAFUjBPDEp8mu,44.238.184.220,United States,Portland,0.193,5,4,0.377,0,71,0,0,0,71
16Uiu2HAmUwa4VQXVm1BTFZkwhQaLTLurSgdE9XyU8NeiQ4UkLBjJ,b6cac718ab18cd9846e8b60906b7a3383b618c52e418fdd93f27d625e5a09232,Lighthouse/v1.1.3-v1.1.3/x86_64-linux,Lighthouse,v1.1.3,03f1fa6672c51a0f446dd3d36a7e7aee25607eb2354e516479806bde685164c2c5,/ip4/46.75.25.156/tcp/9000/p2p/16Uiu2HAmUwa4VQXVm1BTFZkwhQaLTLurSgdE9XyU8NeiQ4UkLBjJ,46.75.25.156,Austria,Grafenwoerth,0.09,2,2,1.083,0,72,0,0,0,72
16Uiu2HAkxUSBPxp2UFDqedpw37UGfzeixb8yhdAEB2ZR42BFY9bg,2ac0b6aa4bf8c3d999b51251488ccaaf265250b6d575d3bd5650afbc40e6267c,Lighthouse/v1.1.3-46920a8/aarch64-linux,Lighthouse,v1.1.3,022d4833164b37a03b676afa86f136e5d70ec7114e0fe659ae58634cc52ecd6cb3,/ip4/3.129.52.51/tcp/9000,3.129.52.51,United States,Dublin,0.11,6,4,2.457,2,319,0,0,0,321
16Uiu2HAkzYbMABykbeTeua9n5fbFE9aX4YLCXpwYsptmSNkks4M8,f20b8a2ca66bcde7a69e06f0b3efefa37da2f0917a3da54875dced8bded7d969,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,024c1043679f9628bb4e0d9bb583107f7bdb7105fc36d365786addf68a62133b1b,/ip4/145.239.66.223/tcp/13000,145.239.66.223,France,Gravelines,0,1,1,0.008,0,0,0,0,0,0
16Uiu2HAm9dyRGSZzpbfT73vqBqtm2vhTEpbmFdoY2JgJUy56USZz,8785b7f226af58176578d3b2de7ca41cc0abb1ee1a0c1eff8de06428ad33e639,Lighthouse/v1.0.6-f183af2/x86_64-linux,Lighthouse,v1.0.6,02d32a4e2460ed7ef5ad6fd818ee744c009c03f9bf9434e207fc50c438e74e4685,/ip4/159.148.100.4/tcp/9000/p2p/16Uiu2HAm9dyRGSZzpbfT73vqBqtm2vhTEpbmFdoY2JgJUy56USZz,159.148.100.4,Latvia,Riga,0.116,3,3,0.931,0,0,0,0,0,0
16Uiu2HAkz7v4SgQ4mKqzQ8dQNPwbQR5sYZ6DZ99N6NKYDLCc1Yda,259610f6103d9e386a6cf9890ca41a67dcea39e333bb4e614492c1f201296ae3,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,0245bde68bd23107c62dea8de50c50832f5ea35a185af7f0be9bc3501d69d10a75,/ip4/188.34.129.229/tcp/13000/p2p/16Uiu2HAkz7v4SgQ4mKqzQ8dQNPwbQR5sYZ6DZ99N6NKYDLCc1Yda,188.34.129.229,Germany,Nuremberg,0.048,2,2,8.088,0,227,0,0,0,227
16Uiu2HAkyd9vFa4JTNFu8gm2eYJVLHxoooXyXHpyU4LYeV6nEseL,63308fb88f4ffce28cf08104da05df273f299bc4ad8bf355c886688b3463d1f0,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,023e5fba2e0c02224d08793eea2f1a3381e4c4e04ff9d659b15d3fd4ce208229f5,/ip4/161.97.143.144/tcp/13000/p2p/16Uiu2HAkyd9vFa4JTNFu8gm2eYJVLHxoooXyXHpyU4LYeV6nEseL,161.97.143.144,Germany,Düsseldorf,0,1,1,0.099,1,0,0,0,0,1
16Uiu2HAmL1Ps7dZrQwV55VZCKxKa2zGedWtRtbjk19FSKD1YZgoM,1dfac6d7e697233471db14fcbbd48f6c5141faed08e3334dac8fba19782780b0,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,036d3c03255f43ce44dba9be47e4f4f632bf0e82fb1c1ddaddc6bb8044179381ec,/ip4/24.170.36.237/tcp/13000/p2p/16Uiu2HAmL1Ps7dZrQwV55VZCKxKa2zGedWtRtbjk19FSKD1YZgoM,24.170.36.237,United States,Austin,0,1,1,0.170,0,3,0,0,0,3
16Uiu2HAmGx2gVqndQHDA3icmykY2ztJuPLWnTW5hM2j9yhkaQE4G,9091909f6f2475b3547cf5f2c226450408f59516b908b7c1be5ca05578d46459,Prysm/v1.3.1/6e831920bfa08a300d2786f7039314b03ebbd3ab,Prysm,v1.3.1,033fcc41e04a9d6e5bdcd151544179d807100bb4d14ed72cb4ba6b3ea7bd4ecc19,/ip4/94.45.205.162/tcp/13000/p2p/16Uiu2HAmGx2gVqndQHDA3icmykY2ztJuPLWnTW5hM2j9yhkaQE4G,94.45.205.162,Russia,Moscow,0,2,2,0.336,0,59,0,0,0,59
16Uiu2HAmJRfoj8Y9jMDXFd9VTXy4FyzPMNp9aQWYZ8uzLqLRZxug,32ad8bcbedafc0ddc69f9f4847abded5385f46c9f0f1d60e73dfc3b17f3d2228,teku/teku/v21.2.0/linux-x86_64/-ubuntu-openjdk64bitservervm-java-11,Teku,v21.2.0,0355bc9a626b69708edbf32197d2503abd6b4b960472c7822e745fc56e2242988b,/ip4/94.225.119.97/tcp/9000/p2p/16Uiu2HAmJRfoj8Y9jMDXFd9VTXy4FyzPMNp9aQWYZ8uzLqLRZxug,94.225.119.97,Belgium,Schaarbeek,0,1,1,0.002,0,0,0,0,0,0
16Uiu2HAm3zfQAJuZJx9iU8eofTyEsguZGvYaarf3JJ2hoC9fJ23p,75d9704ee583d13ed517c247005f6354c8150bad5ad759b9f8230d230702d958,Lighthouse/v1.0.6-f183af2/x86_64-linux,Lighthouse,v1.0.6,027f5101a6fad91bdc1d09e352fdf2addf82c3c5eab039759d35db76bf8a551d8f,/ip4/87.110.173.217/tcp/9000/p2p/16Uiu2HAm3zfQAJuZJx9iU8eofTyEsguZGvYaarf3JJ2hoC9fJ23p,87.110.173.217,Latvia,Riga,0.073,2,2,1.481,0,0,0,0,0,0
16Uiu2HAm6kXTiHqzak3LECxRjFzAcsE41f746Wwo9YrunfJrDoxA,5b07cc04164c8844c0e68cc1e4141980ef58c550e1512d0f05c7aeb67e1b1946,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,02a844f5a28e2e5705765e3693d0caec0f16b8c2890f6cf8a9f3ebd10dc2a90287,/ip4/109.7.193.57/tcp/13000/p2p/16Uiu2HAm6kXTiHqzak3LECxRjFzAcsE41f746Wwo9YrunfJrDoxA,109.7.193.57,France,Villeurbanne,0.055,3,3,0.359,0,42,0,0,0,42
16Uiu2HAm145sfbbzRNNyC6hQV4AL2aP3rcK7EevQ4HfSK33ozsNh,4250502b130b3d941778e1c33d5daaa2c088b1133454cab7d95a763dbd07c19f,Prysm/v1.3.1/6e831920bfa08a300d2786f7039314b03ebbd3ab,Prysm,v1.3.1,02539e5c7747c050303d7551946019dc6fb17bc444e417348bd91f52588563f37a,/ip4/180.150.104.78/tcp/13000/p2p/16Uiu2HAm145sfbbzRNNyC6hQV4AL2aP3rcK7EevQ4HfSK33ozsNh,180.150.104.78,Australia,Brisbane,0,2,2,0.315,0,23,0,0,0,23
16Uiu2HAmJUAsb8AvYwoNobZtg7vjkFLYuwcRzDonqu2TUXbX244p,d8eaac104251f1e28d8062e3d332fb31a2757de8e4b6813dc3cc44d65ac7d10e,Lighthouse/v1.0.3-65dcdc3/x86_64-linux,Lighthouse,v1.0.3,035660a16048e623751aff76454c9e483c0f022d9c245ec792a1603fec2694b491,/ip4/20.75.80.76/tcp/9000/p2p/16Uiu2HAmJUAsb8AvYwoNobZtg7vjkFLYuwcRzDonqu2TUXbX244p,20.75.80.76,United States,Ashburn,0.107,1,1,0.777,0,0,0,0,0,0
16Uiu2HAmSVHzS1aYBFSEyFxqFvZE9XPc7Tif5FVHdaGim9MaX8yB,12f744cfe1486dd2f71527e49f56a22a30091eecfe4132031367507fde2a7485,teku/teku/v21.2.0/linux-x86_64/oracle_openjdk-java-15,Teku,v21.2.0,03cd87c142896144b0f4d75ca791804e4691bd4b715a6a8a4809295e6061f36bf6,/ip4/116.202.132.21/tcp/9001/p2p/16Uiu2HAmSVHzS1aYBFSEyFxqFvZE9XPc7Tif5FVHdaGim9MaX8yB,116.202.132.21,Germany,Falkenstein,0,1,1,0.001,0,0,0,0,0,0
16Uiu2HAmLEBJDh89nUXGifa292vEYU7hqnKoFzQMQceeEBi28urH,aafc011371aae364c202d39a4b0e6b23963c3f2b0b4ec22f5b82ae7687f596fe,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,0370825a62c6634e095fc5f01a10413a8fd3f7721343d105b3cdfe6f78a99cc342,/ip4/146.59.234.241/tcp/13000/p2p/16Uiu2HAmLEBJDh89nUXGifa292vEYU7hqnKoFzQMQceeEBi28urH,146.59.234.241,France,Gravelines,0,1,1,0.167,0,18,0,0,0,18
16Uiu2HAm5uBNb4JEPz6je1eJVBBUKc5FAgq7qVQjhK8AqKSmnq1k,6a692ea86110d84b6505add27281eb129ec1a6d14f88a49fecdec23136903e2a,Lighthouse/v1.1.3-0b2ccec/x86_64-linux,Lighthouse,v1.1.3,029ba0c93006f256ce97af861eb9540ba492dca1e862d6087ec38949034a46dad3,/ip4/54.71.12.136/tcp/9000,54.71.12.136,United States,Portland,0.187,4,4,0.873,0,0,0,0,0,0
16Uiu2HAmCbp8yhVDY67xMeKk2k8eqYvhEx2XrSZ7E4Ww4zqr33GK,3f613cd1ed8e5ab52dddaacc4556de499f1ca41cdfdbab90039e46f2e22118d3,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,02ff2fb5e4fba28846aaa9b04b5e85df707772a4581e202c790d1b30f40f2e9fe0,/ip4/168.119.203.235/tcp/13000,168.119.203.235,Germany,Nuremberg,0.042,1,1,0.012,0,0,0,0,0,0
16Uiu2HAm51tJ4nNP7z4CDTdkJ2qYbS4J6GuSPcPH4LCfq8PUcL3F,8b40b77c95e0d8485e8710259c51e76d3e115d7d5135be515ea24fe0ad269f92,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,028e7cdac123424c12fb49d756924f8f5b42fd9e4e57b4b8c36cb232f8bbd855d6,/ip4/168.119.204.14/tcp/13000/p2p/16Uiu2HAm51tJ4nNP7z4CDTdkJ2qYbS4J6GuSPcPH4LCfq8PUcL3F,168.119.204.14,Germany,Nuremberg,0,1,1,0.109,0,3,0,0,0,3
16Uiu2HAm4RJpqYWsJ6mCsUvzrsTEGiu9Sfx2MfZUN8Cr5BqcYpYS,ae39850f844cbd50d313e9b6ad496c2dc3d69758aed55c61e67ba019d818ade6,Prysm/v1.2.1/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.1,0285a1435203a7dfc43cb694f052161343a0f20e40a5f0e879a8d28d5fa05b9e43,/ip4/46.5.96.131/tcp/13000/p2p/16Uiu2HAm4RJpqYWsJ6mCsUvzrsTEGiu9Sfx2MfZUN8Cr5BqcYpYS,46.5.96.131,Germany,Laupheim,0.056,1,1,0.144,0,22,0,0,0,22
16Uiu2HAm8qYqVHBhCpZ7VfagcTReW1duQPctQZ3QxFDT2GqRQnGk,84631b9468c1e29ac346b4e0fe046efb614d998fb078d36402e68bbcf298244d,Prysm/v1.1.0/9b367b36fc12ecf565ad649209aa2b5bba8c7797,Prysm,v1.1.0,02c745cae9a362a57b958b034e1c9e8e8d0da1c2a5fdb4168be67d8ed39cd0ce3d,/ip4/159.196.124.171/tcp/13000/p2p/16Uiu2HAm8qYqVHBhCpZ7VfagcTReW1duQPctQZ3QxFDT2GqRQnGk,159.196.124.171,Australia,Sydney,0,2,2,0.500,0,67,0,0,0,67
16Uiu2HAm9aUEvjRMULoxsUJrmTsaKHtY8tgxdcEQ8p3HUBrJ6mv4,cef8d96976615b939309ade8613d96f8cc396fc627e0af7626abafe67b1a1d08,Lighthouse/v1.1.3-v1.1.3/x86_64-linux,Lighthouse,v1.1.3,02d244922263344fcaf1575d5a913964d117f07259d92233ffc39799ebff7ef4ad,/ip4/98.197.177.31/tcp/9000/p2p/16Uiu2HAm9aUEvjRMULoxsUJrmTsaKHtY8tgxdcEQ8p3HUBrJ6mv4,98.197.177.31,United States,Houston,0.145,3,1,0.676,1,0,0,0,0,1
16Uiu2HAmSS48v8PzFNJ6f8bUcsPUDLt3K9UUmKFV45irQcnTEALK,2fc4553d24baef232c3c7cdac35600fbee17dfe47a8e1db752911859e0226ca9,Lighthouse/v1.1.3-v1.1.3/x86_64-linux,Lighthouse,v1.1.3,03ccb3591a0d7ee124059e70f01a95764a79172224f91567bdadebc611e8981eac,/ip4/37.182.113.221/tcp/9000/p2p/16Uiu2HAmSS48v8PzFNJ6f8bUcsPUDLt3K9UUmKFV45irQcnTEALK,37.182.113.221,Italy,Bari,0.094,1,1,48.422,0,0,0,0,0,0
16Uiu2HAmGQ78Pr6fXnDzfZDVBSC5PT63iAr5dAnqbd9T2aJUanoH,d5259ec5e478c2183a4c7570a3a76ae46652f9e5bcebbe0a4169d973e6acf92b,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,03379eb2f88a0574290349188e24a167d5f7b6134726798c09278e77661c47ec08,/ip4/13.250.104.132/tcp/13000/p2p/16Uiu2HAmGQ78Pr6fXnDzfZDVBSC5PT63iAr5dAnqbd9T2aJUanoH,13.250.104.132,Singapore,Singapore,0,3,2,0.317,0,25,0,0,0,25
16Uiu2HAkvthbLsGrPWUbMtjQxGKsdbCZRiVLgTgYMq14EcuiK8fA,f3a236c0d655980d8868855a470a3de04246c8cdaef92febc658f8d0387cf5f8,Prysm/v1.2.1/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.1,0215c83148a9c076433df505d00c3a1db3e3bace320c039017d2c37a6ac72b8dc1,/ip4/198.13.43.99/tcp/13000,198.13.43.99,Japan,Heiwajima,0,1,1,0.111,0,2,0,0,0,2
16Uiu2HAmPcSW7dNcmBUejthPnDdLGEaDMpdufSFEkxDG3teZRD1t,c02e0063ae9ea3c641743d6c4c66112dffaf0ed95b0ba39fbc5a515fb72d77a0,Lighthouse/v1.1.3-v1.1.3/x86_64-linux,Lighthouse,v1.1.3,03a2c962548ddda1f6e62eb3b04afa656471afe09d0a9d37c6cd4175a0853e5283,/ip4/69.230.152.160/tcp/9000/p2p/16Uiu2HAmPcSW7dNcmBUejthPnDdLGEaDMpdufSFEkxDG3teZRD1t,69.230.152.160,United States,Irvine,0.174,7,6,6.287,3,1438,0,0,0,1441
16Uiu2HAmRoro9N22gteAGRv7PpFSetN5t1PnchJ9QSJgfR3BsKn7,6441d3cd300598ec5272150b0089d6441ea25ca7aa63ada9af7449d38c949e0d,Prysm/v1.2.0/5727d4eb8aaa9f696b14a421389fde37bbae3851,Prysm,v1.2.0,03c36d9da103633a7f02fbe1d917ec5fa1336f2ca1c1f9ea6fb24feb04bf6cc270,/ip4/81.28.198.146/tcp/2013,81.28.198.146,France,Saint-Genis-Pouilly,0,4,4,0.008,0,0,0,0,0,0
16Uiu2HAmTivLX5BUnLbKkR6osuvbr1UWAkRNgzFHnoYThzMJ1iR8,c03ad04b206d52fd5115ce859dbbc5d01de0cd9203696be12cb5af265b3ba132,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,03dfe116dc07883d08bb6cd2746cc6852aae977548a059d954009c48d3b686170b,/ip4/209.151.145.125/tcp/13000,209.151.145.125,United States,Santa Clara,0,1,1,0.049,0,0,0,0,0,0
16Uiu2HAm6EvjcsytNwXAf69cyfFLPCZ5WYmTjL4XJpsALv4LhFJX,6b935c2bcb37165370d0a34a5e5b7df0702aa9c1b9dff41183bee282684ff831,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,02a0afd9fd52b435b0a2cac36b90a5577b3aed37ce24aee3439dee340eaa5b9f00,/ip4/108.15.29.33/tcp/13000,108.15.29.33,United States,Reisterstown,0.106,4,4,0.252,0,1,0,0,0,1
16Uiu2HAm6twN5P7qc68oc5kDry9itAAB9JwuAKoEcyCADP9iguVZ,a5ba13903db0fc8bb75dfb09ba817e4ceed4b9ef47e5febb96e8ed3bd7f94450,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,02aa6ca20ba9f8708349669729f75991820d191bc6ed04e780cedf4b778fcc48f0,/ip4/198.12.84.23/tcp/13000/p2p/16Uiu2HAm6twN5P7qc68oc5kDry9itAAB9JwuAKoEcyCADP9iguVZ,198.12.84.23,United States,Los Angeles,0.179,1,1,1.166,0,8,0,0,0,8
